"category","date","index","label"
"stringency_index",2021-02-25,53.24,"stringency index"
"c1_school_closing",2021-02-25,1,"schools"
"c2_workplace_closing",2021-02-25,2,"workplace"
"c3_cancel_public_events",2021-02-25,1,"public events"
"c4_restrictions_on_gatherings",2021-02-25,4,"gatherings"
"c5_close_public_transport",2021-02-25,1,"public transport"
"c6_stay_at_home_requirements",2021-02-25,0,"stay-at-home"
"c7_movementrestrictions",2021-02-25,2,"internal movements"
"c8_internationaltravel",2021-02-25,4,"cross-border movements"
"stringency_index",2021-02-26,53.24,"stringency index"
"c1_school_closing",2021-02-26,1,"schools"
"c2_workplace_closing",2021-02-26,2,"workplace"
"c3_cancel_public_events",2021-02-26,1,"public events"
"c4_restrictions_on_gatherings",2021-02-26,4,"gatherings"
"c5_close_public_transport",2021-02-26,1,"public transport"
"c6_stay_at_home_requirements",2021-02-26,0,"stay-at-home"
"c7_movementrestrictions",2021-02-26,2,"internal movements"
"c8_internationaltravel",2021-02-26,4,"cross-border movements"
"stringency_index",2021-02-27,50.46,"stringency index"
"c1_school_closing",2021-02-27,1,"schools"
"c2_workplace_closing",2021-02-27,2,"workplace"
"c3_cancel_public_events",2021-02-27,1,"public events"
"c4_restrictions_on_gatherings",2021-02-27,3,"gatherings"
"c5_close_public_transport",2021-02-27,1,"public transport"
"c6_stay_at_home_requirements",2021-02-27,0,"stay-at-home"
"c7_movementrestrictions",2021-02-27,2,"internal movements"
"c8_internationaltravel",2021-02-27,4,"cross-border movements"
"stringency_index",2021-02-28,50.46,"stringency index"
"c1_school_closing",2021-02-28,1,"schools"
"c2_workplace_closing",2021-02-28,2,"workplace"
"c3_cancel_public_events",2021-02-28,1,"public events"
"c4_restrictions_on_gatherings",2021-02-28,3,"gatherings"
"c5_close_public_transport",2021-02-28,1,"public transport"
"c6_stay_at_home_requirements",2021-02-28,0,"stay-at-home"
"c7_movementrestrictions",2021-02-28,2,"internal movements"
"c8_internationaltravel",2021-02-28,4,"cross-border movements"
"stringency_index",2021-03-01,50.46,"stringency index"
"c1_school_closing",2021-03-01,1,"schools"
"c2_workplace_closing",2021-03-01,2,"workplace"
"c3_cancel_public_events",2021-03-01,1,"public events"
"c4_restrictions_on_gatherings",2021-03-01,3,"gatherings"
"c5_close_public_transport",2021-03-01,1,"public transport"
"c6_stay_at_home_requirements",2021-03-01,0,"stay-at-home"
"c7_movementrestrictions",2021-03-01,2,"internal movements"
"c8_internationaltravel",2021-03-01,4,"cross-border movements"
"stringency_index",2021-03-02,50.46,"stringency index"
"c1_school_closing",2021-03-02,1,"schools"
"c2_workplace_closing",2021-03-02,2,"workplace"
"c3_cancel_public_events",2021-03-02,1,"public events"
"c4_restrictions_on_gatherings",2021-03-02,3,"gatherings"
"c5_close_public_transport",2021-03-02,1,"public transport"
"c6_stay_at_home_requirements",2021-03-02,0,"stay-at-home"
"c7_movementrestrictions",2021-03-02,2,"internal movements"
"c8_internationaltravel",2021-03-02,4,"cross-border movements"
"stringency_index",2021-03-03,50.46,"stringency index"
"c1_school_closing",2021-03-03,1,"schools"
"c2_workplace_closing",2021-03-03,2,"workplace"
"c3_cancel_public_events",2021-03-03,1,"public events"
"c4_restrictions_on_gatherings",2021-03-03,3,"gatherings"
"c5_close_public_transport",2021-03-03,1,"public transport"
"c6_stay_at_home_requirements",2021-03-03,0,"stay-at-home"
"c7_movementrestrictions",2021-03-03,2,"internal movements"
"c8_internationaltravel",2021-03-03,4,"cross-border movements"
"stringency_index",2021-03-04,50.46,"stringency index"
"c1_school_closing",2021-03-04,1,"schools"
"c2_workplace_closing",2021-03-04,2,"workplace"
"c3_cancel_public_events",2021-03-04,1,"public events"
"c4_restrictions_on_gatherings",2021-03-04,3,"gatherings"
"c5_close_public_transport",2021-03-04,1,"public transport"
"c6_stay_at_home_requirements",2021-03-04,0,"stay-at-home"
"c7_movementrestrictions",2021-03-04,2,"internal movements"
"c8_internationaltravel",2021-03-04,4,"cross-border movements"
"stringency_index",2021-03-05,50.46,"stringency index"
"c1_school_closing",2021-03-05,1,"schools"
"c2_workplace_closing",2021-03-05,2,"workplace"
"c3_cancel_public_events",2021-03-05,1,"public events"
"c4_restrictions_on_gatherings",2021-03-05,3,"gatherings"
"c5_close_public_transport",2021-03-05,1,"public transport"
"c6_stay_at_home_requirements",2021-03-05,0,"stay-at-home"
"c7_movementrestrictions",2021-03-05,2,"internal movements"
"c8_internationaltravel",2021-03-05,4,"cross-border movements"
"stringency_index",2021-03-06,50.46,"stringency index"
"c1_school_closing",2021-03-06,1,"schools"
"c2_workplace_closing",2021-03-06,2,"workplace"
"c3_cancel_public_events",2021-03-06,1,"public events"
"c4_restrictions_on_gatherings",2021-03-06,3,"gatherings"
"c5_close_public_transport",2021-03-06,1,"public transport"
"c6_stay_at_home_requirements",2021-03-06,0,"stay-at-home"
"c7_movementrestrictions",2021-03-06,2,"internal movements"
"c8_internationaltravel",2021-03-06,4,"cross-border movements"
"stringency_index",2021-03-07,50.46,"stringency index"
"c1_school_closing",2021-03-07,1,"schools"
"c2_workplace_closing",2021-03-07,2,"workplace"
"c3_cancel_public_events",2021-03-07,1,"public events"
"c4_restrictions_on_gatherings",2021-03-07,3,"gatherings"
"c5_close_public_transport",2021-03-07,1,"public transport"
"c6_stay_at_home_requirements",2021-03-07,0,"stay-at-home"
"c7_movementrestrictions",2021-03-07,2,"internal movements"
"c8_internationaltravel",2021-03-07,4,"cross-border movements"
"stringency_index",2021-03-08,50.46,"stringency index"
"c1_school_closing",2021-03-08,1,"schools"
"c2_workplace_closing",2021-03-08,2,"workplace"
"c3_cancel_public_events",2021-03-08,1,"public events"
"c4_restrictions_on_gatherings",2021-03-08,3,"gatherings"
"c5_close_public_transport",2021-03-08,1,"public transport"
"c6_stay_at_home_requirements",2021-03-08,0,"stay-at-home"
"c7_movementrestrictions",2021-03-08,2,"internal movements"
"c8_internationaltravel",2021-03-08,4,"cross-border movements"
"stringency_index",2021-03-09,50.46,"stringency index"
"c1_school_closing",2021-03-09,1,"schools"
"c2_workplace_closing",2021-03-09,2,"workplace"
"c3_cancel_public_events",2021-03-09,1,"public events"
"c4_restrictions_on_gatherings",2021-03-09,3,"gatherings"
"c5_close_public_transport",2021-03-09,1,"public transport"
"c6_stay_at_home_requirements",2021-03-09,0,"stay-at-home"
"c7_movementrestrictions",2021-03-09,2,"internal movements"
"c8_internationaltravel",2021-03-09,4,"cross-border movements"
"stringency_index",2021-03-10,50.46,"stringency index"
"c1_school_closing",2021-03-10,1,"schools"
"c2_workplace_closing",2021-03-10,2,"workplace"
"c3_cancel_public_events",2021-03-10,1,"public events"
"c4_restrictions_on_gatherings",2021-03-10,3,"gatherings"
"c5_close_public_transport",2021-03-10,1,"public transport"
"c6_stay_at_home_requirements",2021-03-10,0,"stay-at-home"
"c7_movementrestrictions",2021-03-10,2,"internal movements"
"c8_internationaltravel",2021-03-10,4,"cross-border movements"
"stringency_index",2021-03-11,50.46,"stringency index"
"c1_school_closing",2021-03-11,1,"schools"
"c2_workplace_closing",2021-03-11,2,"workplace"
"c3_cancel_public_events",2021-03-11,1,"public events"
"c4_restrictions_on_gatherings",2021-03-11,3,"gatherings"
"c5_close_public_transport",2021-03-11,1,"public transport"
"c6_stay_at_home_requirements",2021-03-11,0,"stay-at-home"
"c7_movementrestrictions",2021-03-11,2,"internal movements"
"c8_internationaltravel",2021-03-11,4,"cross-border movements"
"stringency_index",2021-03-12,50.46,"stringency index"
"c1_school_closing",2021-03-12,1,"schools"
"c2_workplace_closing",2021-03-12,2,"workplace"
"c3_cancel_public_events",2021-03-12,1,"public events"
"c4_restrictions_on_gatherings",2021-03-12,3,"gatherings"
"c5_close_public_transport",2021-03-12,1,"public transport"
"c6_stay_at_home_requirements",2021-03-12,0,"stay-at-home"
"c7_movementrestrictions",2021-03-12,2,"internal movements"
"c8_internationaltravel",2021-03-12,4,"cross-border movements"
"stringency_index",2021-03-13,50.46,"stringency index"
"c1_school_closing",2021-03-13,1,"schools"
"c2_workplace_closing",2021-03-13,2,"workplace"
"c3_cancel_public_events",2021-03-13,1,"public events"
"c4_restrictions_on_gatherings",2021-03-13,3,"gatherings"
"c5_close_public_transport",2021-03-13,1,"public transport"
"c6_stay_at_home_requirements",2021-03-13,0,"stay-at-home"
"c7_movementrestrictions",2021-03-13,2,"internal movements"
"c8_internationaltravel",2021-03-13,4,"cross-border movements"
"stringency_index",2021-03-14,50.46,"stringency index"
"c1_school_closing",2021-03-14,1,"schools"
"c2_workplace_closing",2021-03-14,2,"workplace"
"c3_cancel_public_events",2021-03-14,1,"public events"
"c4_restrictions_on_gatherings",2021-03-14,3,"gatherings"
"c5_close_public_transport",2021-03-14,1,"public transport"
"c6_stay_at_home_requirements",2021-03-14,0,"stay-at-home"
"c7_movementrestrictions",2021-03-14,2,"internal movements"
"c8_internationaltravel",2021-03-14,4,"cross-border movements"
"stringency_index",2021-03-15,44.91,"stringency index"
"c1_school_closing",2021-03-15,1,"schools"
"c2_workplace_closing",2021-03-15,2,"workplace"
"c3_cancel_public_events",2021-03-15,1,"public events"
"c4_restrictions_on_gatherings",2021-03-15,3,"gatherings"
"c5_close_public_transport",2021-03-15,1,"public transport"
"c6_stay_at_home_requirements",2021-03-15,0,"stay-at-home"
"c7_movementrestrictions",2021-03-15,1,"internal movements"
"c8_internationaltravel",2021-03-15,4,"cross-border movements"
"stringency_index",2021-03-16,44.91,"stringency index"
"c1_school_closing",2021-03-16,1,"schools"
"c2_workplace_closing",2021-03-16,2,"workplace"
"c3_cancel_public_events",2021-03-16,1,"public events"
"c4_restrictions_on_gatherings",2021-03-16,3,"gatherings"
"c5_close_public_transport",2021-03-16,1,"public transport"
"c6_stay_at_home_requirements",2021-03-16,0,"stay-at-home"
"c7_movementrestrictions",2021-03-16,1,"internal movements"
"c8_internationaltravel",2021-03-16,4,"cross-border movements"
"stringency_index",2021-03-17,44.91,"stringency index"
"c1_school_closing",2021-03-17,1,"schools"
"c2_workplace_closing",2021-03-17,2,"workplace"
"c3_cancel_public_events",2021-03-17,1,"public events"
"c4_restrictions_on_gatherings",2021-03-17,3,"gatherings"
"c5_close_public_transport",2021-03-17,1,"public transport"
"c6_stay_at_home_requirements",2021-03-17,0,"stay-at-home"
"c7_movementrestrictions",2021-03-17,1,"internal movements"
"c8_internationaltravel",2021-03-17,4,"cross-border movements"
"stringency_index",2021-03-18,44.91,"stringency index"
"c1_school_closing",2021-03-18,1,"schools"
"c2_workplace_closing",2021-03-18,2,"workplace"
"c3_cancel_public_events",2021-03-18,1,"public events"
"c4_restrictions_on_gatherings",2021-03-18,3,"gatherings"
"c5_close_public_transport",2021-03-18,1,"public transport"
"c6_stay_at_home_requirements",2021-03-18,0,"stay-at-home"
"c7_movementrestrictions",2021-03-18,1,"internal movements"
"c8_internationaltravel",2021-03-18,4,"cross-border movements"
"stringency_index",2021-03-19,44.91,"stringency index"
"c1_school_closing",2021-03-19,1,"schools"
"c2_workplace_closing",2021-03-19,2,"workplace"
"c3_cancel_public_events",2021-03-19,1,"public events"
"c4_restrictions_on_gatherings",2021-03-19,3,"gatherings"
"c5_close_public_transport",2021-03-19,1,"public transport"
"c6_stay_at_home_requirements",2021-03-19,0,"stay-at-home"
"c7_movementrestrictions",2021-03-19,1,"internal movements"
"c8_internationaltravel",2021-03-19,4,"cross-border movements"
"stringency_index",2021-03-20,44.91,"stringency index"
"c1_school_closing",2021-03-20,1,"schools"
"c2_workplace_closing",2021-03-20,2,"workplace"
"c3_cancel_public_events",2021-03-20,1,"public events"
"c4_restrictions_on_gatherings",2021-03-20,3,"gatherings"
"c5_close_public_transport",2021-03-20,1,"public transport"
"c6_stay_at_home_requirements",2021-03-20,0,"stay-at-home"
"c7_movementrestrictions",2021-03-20,1,"internal movements"
"c8_internationaltravel",2021-03-20,4,"cross-border movements"
"stringency_index",2021-03-21,44.91,"stringency index"
"c1_school_closing",2021-03-21,1,"schools"
"c2_workplace_closing",2021-03-21,2,"workplace"
"c3_cancel_public_events",2021-03-21,1,"public events"
"c4_restrictions_on_gatherings",2021-03-21,3,"gatherings"
"c5_close_public_transport",2021-03-21,1,"public transport"
"c6_stay_at_home_requirements",2021-03-21,0,"stay-at-home"
"c7_movementrestrictions",2021-03-21,1,"internal movements"
"c8_internationaltravel",2021-03-21,4,"cross-border movements"
"stringency_index",2021-03-22,44.91,"stringency index"
"c1_school_closing",2021-03-22,1,"schools"
"c2_workplace_closing",2021-03-22,2,"workplace"
"c3_cancel_public_events",2021-03-22,1,"public events"
"c4_restrictions_on_gatherings",2021-03-22,3,"gatherings"
"c5_close_public_transport",2021-03-22,1,"public transport"
"c6_stay_at_home_requirements",2021-03-22,0,"stay-at-home"
"c7_movementrestrictions",2021-03-22,1,"internal movements"
"c8_internationaltravel",2021-03-22,4,"cross-border movements"
"stringency_index",2021-03-23,44.91,"stringency index"
"c1_school_closing",2021-03-23,1,"schools"
"c2_workplace_closing",2021-03-23,2,"workplace"
"c3_cancel_public_events",2021-03-23,1,"public events"
"c4_restrictions_on_gatherings",2021-03-23,3,"gatherings"
"c5_close_public_transport",2021-03-23,1,"public transport"
"c6_stay_at_home_requirements",2021-03-23,0,"stay-at-home"
"c7_movementrestrictions",2021-03-23,1,"internal movements"
"c8_internationaltravel",2021-03-23,4,"cross-border movements"
"stringency_index",2021-03-24,44.91,"stringency index"
"c1_school_closing",2021-03-24,1,"schools"
"c2_workplace_closing",2021-03-24,2,"workplace"
"c3_cancel_public_events",2021-03-24,1,"public events"
"c4_restrictions_on_gatherings",2021-03-24,3,"gatherings"
"c5_close_public_transport",2021-03-24,1,"public transport"
"c6_stay_at_home_requirements",2021-03-24,0,"stay-at-home"
"c7_movementrestrictions",2021-03-24,1,"internal movements"
"c8_internationaltravel",2021-03-24,4,"cross-border movements"
"stringency_index",2021-03-25,44.91,"stringency index"
"c1_school_closing",2021-03-25,1,"schools"
"c2_workplace_closing",2021-03-25,2,"workplace"
"c3_cancel_public_events",2021-03-25,1,"public events"
"c4_restrictions_on_gatherings",2021-03-25,3,"gatherings"
"c5_close_public_transport",2021-03-25,1,"public transport"
"c6_stay_at_home_requirements",2021-03-25,0,"stay-at-home"
"c7_movementrestrictions",2021-03-25,1,"internal movements"
"c8_internationaltravel",2021-03-25,4,"cross-border movements"
"stringency_index",2021-03-26,50.46,"stringency index"
"c1_school_closing",2021-03-26,1,"schools"
"c2_workplace_closing",2021-03-26,2,"workplace"
"c3_cancel_public_events",2021-03-26,1,"public events"
"c4_restrictions_on_gatherings",2021-03-26,3,"gatherings"
"c5_close_public_transport",2021-03-26,1,"public transport"
"c6_stay_at_home_requirements",2021-03-26,0,"stay-at-home"
"c7_movementrestrictions",2021-03-26,2,"internal movements"
"c8_internationaltravel",2021-03-26,4,"cross-border movements"
"stringency_index",2021-03-27,50.46,"stringency index"
"c1_school_closing",2021-03-27,1,"schools"
"c2_workplace_closing",2021-03-27,2,"workplace"
"c3_cancel_public_events",2021-03-27,1,"public events"
"c4_restrictions_on_gatherings",2021-03-27,3,"gatherings"
"c5_close_public_transport",2021-03-27,1,"public transport"
"c6_stay_at_home_requirements",2021-03-27,0,"stay-at-home"
"c7_movementrestrictions",2021-03-27,2,"internal movements"
"c8_internationaltravel",2021-03-27,4,"cross-border movements"
"stringency_index",2021-03-28,50.46,"stringency index"
"c1_school_closing",2021-03-28,1,"schools"
"c2_workplace_closing",2021-03-28,2,"workplace"
"c3_cancel_public_events",2021-03-28,1,"public events"
"c4_restrictions_on_gatherings",2021-03-28,3,"gatherings"
"c5_close_public_transport",2021-03-28,1,"public transport"
"c6_stay_at_home_requirements",2021-03-28,0,"stay-at-home"
"c7_movementrestrictions",2021-03-28,2,"internal movements"
"c8_internationaltravel",2021-03-28,4,"cross-border movements"
"stringency_index",2021-03-29,75.46,"stringency index"
"c1_school_closing",2021-03-29,3,"schools"
"c2_workplace_closing",2021-03-29,3,"workplace"
"c3_cancel_public_events",2021-03-29,2,"public events"
"c4_restrictions_on_gatherings",2021-03-29,4,"gatherings"
"c5_close_public_transport",2021-03-29,1,"public transport"
"c6_stay_at_home_requirements",2021-03-29,2,"stay-at-home"
"c7_movementrestrictions",2021-03-29,2,"internal movements"
"c8_internationaltravel",2021-03-29,4,"cross-border movements"
"stringency_index",2021-03-30,75.46,"stringency index"
"c1_school_closing",2021-03-30,3,"schools"
"c2_workplace_closing",2021-03-30,3,"workplace"
"c3_cancel_public_events",2021-03-30,2,"public events"
"c4_restrictions_on_gatherings",2021-03-30,4,"gatherings"
